gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,1,0.43478260869565216,1,2,1,1,1,2,2,2,2,2,1,0,-0.19783758914193697,0.448259762618636
0,0,1,1,-0.4782608695652174,1,2,2,2,2,2,2,2,1,2,1,3,0.2999769956291695,-0.22695671838866635
1,1,1,1,0.13043478260869565,1,2,2,1,1,1,1,1,1,1,1,1,0.741660915573959,0.7114656511938371
0,1,0,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,3,-0.0036806993328732983,-0.38746270398821114
1,0,1,1,-0.5,1,1,2,2,2,2,2,1,1,2,0,3,0.3459857372900851,-0.23943127685495222
0,0,0,0,-0.08695652173913043,1,1,2,2,2,2,2,1,1,1,1,3,0.3662295836208881,0.2277445852391686
1,0,1,0,-0.34782608695652173,1,1,1,2,2,1,1,2,2,2,0,2,-0.31377961812744415,-0.19843302037511212
0,1,1,1,-0.43478260869565216,1,2,1,1,2,2,2,2,2,2,0,3,-0.2935357717966414,-0.263811378839939
1,0,0,1,0.9347826086956522,1,2,1,1,2,1,1,1,1,0,1,1,0.26501035196687384,1.3618935066640403
0,0,0,0,-0.15217391304347827,1,2,1,2,2,1,1,1,1,1,1,2,0.14998849781458487,0.0775100489498756
0,0,1,1,0.08695652173913043,1,1,2,2,1,2,1,2,2,0,0,1,0.18587531631009882,0.365621284077065
0,1,1,1,-0.2391304347826087,1,2,1,1,1,2,2,2,2,2,1,0,-0.2226823096388314,-0.12641615418846067
0,0,0,0,0.10869565217391304,1,2,1,2,2,1,2,1,1,1,0,1,0.1233034276512538,0.39558940464987347
1,0,1,1,-0.5,1,2,2,2,1,2,2,1,2,2,1,3,0.360708534621578,-0.2558597597006106
1,0,1,0,-0.10869565217391304,1,1,0,0,0,0,0,0,0,1,0,1,-0.9100529100529101,-0.25286878369407423
0,0,1,1,-0.30434782608695654,1,2,2,2,2,2,2,1,1,2,1,3,0.42051989878076823,0.013576113044302946
0,0,1,1,0.7391304347826086,1,2,2,2,1,2,1,1,1,2,0,3,0.6422820335863816,1.5509523705308617
0,1,1,1,-0.5434782608695652,1,1,2,2,2,2,2,2,2,2,0,3,-0.02116402116402127,-0.33162628849057835
1,1,0,1,0.8043478260869565,1,2,1,2,1,1,2,1,2,1,1,1,0.006441223832528076,0.974832031164511
1,0,0,1,0.2826086956521739,1,1,0,0,0,0,0,0,0,2,0,0,-0.9229353577179664,-0.15413739522465147
1,1,1,1,-0.5434782608695652,1,2,2,1,2,2,2,2,2,2,1,3,0.17943409247757075,-0.3193559918003487
1,0,1,1,-0.06521739130434782,1,2,2,2,2,1,2,1,1,2,1,1,0.5521048999309869,0.3506955842981054
0,0,1,1,0.21739130434782608,1,1,2,2,2,1,1,2,2,1,0,3,0.20979986197377512,0.5315547968689587
1,0,0,1,0.8913043478260869,1,1,0,0,0,0,0,0,0,0,0,0,-0.9321371060501495,-0.020360522034739117
0,0,1,1,-0.5652173913043478,1,1,1,2,2,2,2,1,2,2,0,2,-0.28249367379802165,-0.3615360485559421
0,0,1,1,0.5217391304347826,1,2,2,2,2,2,2,1,2,2,0,1,0.2751322751322752,0.9101685889158805
1,0,0,1,-0.5869565217391305,1,1,1,2,2,2,2,2,2,2,1,3,-0.4692891649413389,-0.3817871446392226
1,0,0,0,0.9347826086956522,1,1,1,1,1,1,1,2,1,0,1,3,0.07085346215780988,1.120310186097068
0,0,0,0,0.9347826086956522,0,0,1,1,1,1,1,1,1,0,1,0,-0.10489993098688756,0.9692586027035504
1,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,1,2,1,3,-0.2769726247987117,-0.3917959716659736
0,0,1,1,0.41304347826086957,1,1,1,2,1,1,1,1,1,0,0,0,0.15458937198067643,0.6925568467817826
0,0,0,0,0.7391304347826086,1,1,1,1,1,1,1,1,2,0,0,0,0.07361398665746492,0.9560691280210681
0,0,0,0,0.9347826086956522,1,2,0,0,0,0,0,0,0,0,0,0,-0.8539222452265931,0.09819884883899067
0,0,1,1,0.6521739130434783,1,2,1,2,2,1,2,2,2,0,0,0,-0.3008971704623879,0.5013240540126496
0,0,1,1,0.0,0,0,1,1,2,2,1,2,2,1,0,2,-0.6422820335863814,-0.094989020929537
1,0,0,0,0.6086956521739131,1,1,1,1,2,1,1,2,2,1,1,2,-0.20611916264090183,0.5474872154013378
1,0,1,1,0.021739130434782608,1,2,2,2,1,1,1,1,1,1,0,0,0.735219691741431,0.5628652091129932
0,0,1,1,0.1956521739130435,1,2,1,1,1,1,1,2,2,2,0,3,-0.010121923165401375,0.3675034104421538
1,0,0,1,-0.30434782608695654,1,1,0,0,0,0,0,0,0,2,0,0,-0.9210950080515298,-0.31144814304160373
1,1,1,1,0.9130434782608695,1,2,2,2,1,2,2,1,1,2,1,0,0.5364619277662757,1.6203867842630888
0,0,1,1,-0.4782608695652174,1,1,2,2,1,2,2,1,1,2,1,3,0.43708304577869794,-0.21276052495276443
1,0,1,1,-0.043478260869565216,1,1,0,0,0,0,0,0,0,0,1,2,-0.9367379802162411,-0.2442314285922716
1,0,0,1,0.2391304347826087,1,1,0,0,0,0,0,0,0,0,0,2,-0.9459397285484242,-0.18034126306728235
1,1,1,1,-0.6086956521739131,1,1,2,2,1,2,2,2,1,2,1,3,0.28525419829767656,-0.38288140415380906
0,0,0,1,0.782608695652174,1,2,2,2,1,2,2,1,2,2,1,1,0.3929146537842189,1.3255786809066306
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,1,2,1,3,0.19507706464228194,-0.3843112365862021
1,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,1,3,-0.4858523119392684,-0.3951079304634554
1,0,0,1,-0.5652173913043478,1,1,0,0,0,0,0,0,0,2,1,2,-0.9312169312169313,-0.3946264562770373
1,1,0,1,0.0,1,2,2,2,2,1,2,1,1,2,1,1,0.5254198297676558,0.45367269968412366
0,0,1,1,-0.30434782608695654,1,1,0,0,0,0,0,0,0,1,0,2,-0.9330572808833679,-0.31909336951684797
1,0,0,0,0.8913043478260869,1,2,1,1,1,1,1,1,2,0,0,1,0.16931216931216936,1.2679330896782146
1,1,0,1,-0.06521739130434782,1,2,2,2,1,1,2,2,1,2,1,3,0.42972164711295135,0.2869659101685889
0,0,1,1,0.13043478260869565,1,2,2,1,1,1,1,2,2,2,1,2,0.48309178743961356,0.5851443328299739
0,0,0,0,0.8478260869565217,1,1,1,2,2,1,1,1,1,0,1,1,0.04508856682769732,1.0373944951451353
0,0,1,1,-0.6086956521739131,1,2,2,2,2,2,2,2,2,2,1,3,0.08097538532321151,-0.386120412316985
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9247757073844031,-0.40206742097622533
0,0,0,0,0.8695652173913043,1,2,2,2,2,1,2,2,2,0,1,0,0.16011042097998626,1.1737830010431938
1,0,1,1,-0.5434782608695652,1,1,0,0,0,0,0,0,0,2,0,2,-0.9284564067172764,-0.38366927100431136
0,0,1,1,0.043478260869565216,1,1,1,1,1,1,1,1,2,2,1,1,0.0358868184955142,0.22122279853223323
0,1,0,1,0.6304347826086957,1,2,2,1,1,1,2,1,1,1,1,3,0.7057740970784449,1.4266590798006986
1,0,0,0,0.782608695652174,1,2,1,1,1,1,1,1,1,0,0,1,0.3873936047849091,1.332319319516483
1,0,0,0,0.4782608695652174,1,1,1,1,1,2,1,2,1,1,1,0,-0.013802622498274672,0.6315701165021629
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9459397285484242,-0.4024029938940319
0,0,0,1,-0.30434782608695654,1,2,2,2,2,1,2,1,1,2,1,3,0.5631469979296065,0.030909183755352735
1,0,0,0,0.5,1,1,1,2,2,1,2,2,2,1,1,1,-0.35978835978835977,0.3538178714463922
0,0,1,1,-0.6086956521739131,0,0,1,2,2,2,2,2,2,2,1,3,-0.8345985737290086,-0.4006375885438323
0,0,1,0,-0.5652173913043478,1,1,0,0,0,0,0,0,0,2,0,2,-0.9302967563837129,-0.3909643344348879
1,1,1,1,-0.34782608695652173,1,1,1,2,1,1,2,2,2,2,1,3,-0.28893489763054986,-0.19458122688376775
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,3,-0.008281573498964856,-0.38753565462251693
1,1,1,1,-0.5217391304347826,1,1,2,2,2,1,2,1,2,2,1,2,0.2640901771336553,-0.2867178780119493
1,0,1,1,-0.08695652173913043,1,1,1,1,2,2,1,1,1,2,1,0,0.1039797561536693,0.17357144420370735
1,0,1,1,0.8695652173913043,1,2,2,2,1,1,1,1,1,0,1,1,0.7361398665746492,1.7675428037846788
0,0,1,1,-0.5434782608695652,1,2,1,2,2,2,1,2,1,2,0,2,-0.09109730848861289,-0.3387608605256822
1,0,1,1,-0.5652173913043478,1,1,0,0,0,0,0,0,0,2,0,2,-0.9220151828847482,-0.389549092129356
0,0,1,1,-0.5217391304347826,0,0,1,2,2,2,2,2,2,2,0,2,-0.8502415458937199,-0.3787378081252416
0,0,1,1,-0.5434782608695652,1,2,2,1,2,2,2,2,2,2,1,3,0.1766735679779157,-0.3098869994674603
0,1,1,1,-0.2826086956521739,1,1,2,2,2,2,2,2,1,2,1,3,0.1518288474810214,-0.05248798138299812
1,0,1,0,0.45652173913043476,1,1,1,1,2,1,1,1,2,1,1,0,0.005521048999309817,0.6069565724873978
0,0,0,0,-0.2826086956521739,1,1,1,1,1,2,2,2,2,1,1,2,-0.26961122613296523,-0.15766820592505051
1,0,0,0,0.43478260869565216,1,2,2,2,2,2,2,1,1,2,1,1,0.4582470669427192,0.9383858942653505
0,0,1,0,-0.13043478260869565,1,1,1,2,1,2,1,2,2,2,0,3,-0.3008971704623879,-0.025000182376585748
1,0,0,1,0.391304347826087,1,2,2,2,2,1,2,1,1,2,1,3,0.5521048999309869,0.9655673006076788
1,0,1,1,-0.15217391304347827,1,1,1,1,2,2,2,2,2,2,1,0,-0.39935587761674723,-0.1002414665995521
1,0,0,0,0.7608695652173914,1,2,2,1,1,1,1,1,1,1,0,3,0.7885898320680929,1.6996403533728723
0,0,0,0,-0.1956521739130435,1,1,1,2,2,1,2,2,2,2,1,3,-0.38463308028525417,-0.13374039787275951
0,0,0,0,0.4782608695652174,1,2,2,2,1,2,1,2,2,1,0,1,0.2521279043018174,0.8467015370698647
1,0,1,1,-0.32608695652173914,1,1,2,2,2,2,2,2,2,2,1,0,0.009201748332183115,-0.14126890333311445
1,0,1,1,0.4782608695652174,0,0,1,2,1,1,2,1,1,1,1,0,-0.2594893029675639,0.4465673079027422
0,0,0,1,0.2391304347826087,1,1,1,2,1,2,2,2,2,2,1,2,-0.37451115711985283,0.192699100518679
1,0,0,0,-0.5434782608695652,1,2,2,2,1,2,2,1,1,2,1,3,0.5051759834368531,-0.29577834679272536
0,0,1,1,-0.5869565217391305,0,0,1,2,2,1,2,1,1,2,1,3,-0.3910743041177824,-0.3816120631168888
1,0,0,1,0.5652173913043478,1,2,2,2,1,2,2,2,2,2,1,0,0.13342535081665516,0.8369699224534756
0,0,0,1,0.717391304347826,1,1,1,2,1,1,1,2,2,0,1,0,-0.19047619047619052,0.6872168603506006
0,0,1,1,-0.5869565217391305,1,1,1,1,2,2,1,2,2,2,1,2,-0.29537612146307796,-0.3825020608554191
0,0,1,1,-0.6086956521739131,1,1,1,2,2,1,1,2,2,2,0,2,-0.2843340234644583,-0.3919126926808628
1,1,1,1,-0.391304347826087,1,1,2,2,2,2,2,1,1,2,0,1,0.35334713595583167,-0.10225490410639118
1,0,1,1,-0.5217391304347826,1,2,2,2,2,1,1,2,2,2,1,3,0.22544283413848631,-0.28607591243005853
1,0,1,1,-0.32608695652173914,1,1,1,2,2,2,1,1,1,2,1,3,-0.01564297216471119,-0.13910956455766382
0,0,0,1,0.8913043478260869,1,2,2,2,1,1,1,2,1,0,1,1,0.5189786059351278,1.5934680002042616
1,0,0,1,0.9130434782608695,1,2,0,0,0,0,0,0,0,0,0,1,-0.8373590982286635,0.10355342539703381
1,1,1,1,0.43478260869565216,1,1,1,2,2,2,2,2,2,2,0,2,-0.4913733609385784,0.2065743111636356
0,0,0,1,-0.10869565217391304,1,1,0,0,0,0,0,0,0,1,0,2,-0.927536231884058,-0.2521830477316
0,0,1,1,0.2608695652173913,1,2,1,2,2,1,2,2,1,1,0,2,-0.10121923165401427,0.33080924138635387
1,0,1,1,-0.34782608695652173,0,0,1,2,1,2,2,2,2,2,0,3,-0.7609845870715436,-0.30375914618577604
1,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,0,2,-0.46652864044168396,-0.3948015377993711
1,1,1,1,0.5434782608695652,1,2,1,2,1,2,1,1,2,1,0,2,0.029445594662985863,0.7259828274206844
0,0,0,0,-0.4782608695652174,1,1,2,2,2,2,2,2,2,2,1,1,-0.010121923165401375,-0.25346697889538145
0,0,0,0,0.9347826086956522,1,2,1,1,1,1,1,2,2,0,0,0,0.029445594662985863,1.0558947760050772
1,1,1,1,-0.021739130434782608,1,2,2,2,1,1,2,1,1,2,1,3,0.6560846560846562,0.5119310762407079
1,0,1,1,-0.5217391304347826,0,0,1,2,1,2,2,1,1,2,1,0,-0.35978835978835977,-0.34103692031602206
0,0,1,1,-0.41304347826086957,1,2,2,2,2,2,2,1,2,2,1,1,0.28617437313089483,-0.16458392605723704
0,1,0,0,0.9130434782608695,1,1,2,1,1,1,2,2,2,1,1,1,0.298136645962733,1.3951735860343306
1,0,1,1,0.8478260869565217,0,0,1,1,2,1,1,2,2,0,0,2,-0.5815504945939729,0.3854930368619554
1,0,1,1,-0.5869565217391305,1,1,1,2,2,2,2,2,2,2,0,3,-0.4591672417759375,-0.383348288213366
1,1,0,1,0.5434782608695652,1,2,2,1,1,1,1,1,1,1,1,1,0.8299976995629169,1.468620284653375
0,0,0,0,-0.30434782608695654,1,2,1,2,2,1,1,2,2,2,1,1,-0.19967793880837362,-0.15495444232887604
1,0,1,1,-0.5652173913043478,0,0,1,2,1,2,2,2,2,2,0,2,-0.7600644122383252,-0.3792338724385208
0,1,0,1,0.782608695652174,1,2,2,1,1,2,2,1,2,0,1,0,0.40855762594893036,1.3336178408071255
1,0,0,0,-0.30434782608695654,1,1,0,0,0,0,0,0,0,1,0,0,-0.9229353577179664,-0.3099453599749049
1,0,1,1,0.021739130434782608,1,1,2,2,2,2,1,1,1,1,1,1,0.439843570278353,0.3618278510931652
1,0,1,1,0.8913043478260869,1,2,0,0,0,0,0,0,0,1,0,0,-0.818035426731079,0.13372580774589837
1,0,1,1,-0.1956521739130435,1,1,0,0,0,0,0,0,0,0,0,2,-0.9348976305498045,-0.2892273798320676
1,0,1,1,-0.5434782608695652,0,0,1,2,2,2,2,2,2,2,1,3,-0.8474810213940649,-0.38270632263147525
1,0,1,1,0.7391304347826086,1,2,1,1,1,1,1,2,1,0,1,0,0.180354267310789,1.049679381962226
0,0,1,1,-0.5,1,1,2,2,1,2,2,1,2,2,1,3,0.2640901771336553,-0.2552177941187198
1,1,0,0,-0.021739130434782608,0,0,1,2,1,2,2,2,1,1,1,3,-0.5778697952610996,-0.08798576003618354
1,0,0,1,-0.1956521739130435,1,1,0,0,0,0,0,0,0,1,1,2,-0.9293765815504946,-0.2864552557284485
0,0,1,1,-0.5652173913043478,1,1,1,1,2,2,1,1,2,2,1,0,-0.1122613296526339,-0.3508852559473004
0,0,1,1,-0.3695652173913043,1,1,1,2,2,2,1,2,2,2,0,1,-0.3726708074534162,-0.2347186658787998
0,0,1,1,-0.5217391304347826,0,0,1,1,2,1,1,2,2,2,0,2,-0.56130664826317,-0.3427731454124993
0,0,0,0,-0.13043478260869565,1,1,1,1,2,2,1,2,2,1,0,0,-0.2447665056360708,0.00736071900145169
1,0,0,1,0.8913043478260869,0,0,1,2,1,1,1,1,1,0,0,1,-0.23372440763745117,0.7707015662501185
0,0,0,0,0.782608695652174,1,2,1,1,1,1,2,2,1,1,0,0,0.0358868184955142,0.9500288155005507
1,0,0,0,0.9347826086956522,1,2,1,1,2,1,1,1,1,0,1,1,0.2355647573038877,1.3552987693227991
0,0,0,0,-0.6086956521739131,0,0,1,2,1,2,2,2,2,2,0,3,-0.741660915573959,-0.3991639857308559
0,0,0,0,0.10869565217391304,0,0,1,2,2,2,1,1,2,0,1,3,-0.5511847250977686,-0.02109002837779677
1,0,1,1,-0.17391304347826086,1,2,2,2,2,2,2,1,1,2,1,3,0.49413388543823317,0.21049905528928572
1,0,0,0,-0.21739130434782608,1,2,2,2,2,2,1,2,1,1,1,1,0.34690591212330335,0.0842506875597283
0,0,0,1,0.8913043478260869,0,0,1,2,1,1,1,2,1,1,1,1,-0.35794801012192323,0.6527695708314183
1,1,1,1,0.5869565217391305,1,2,2,1,1,2,2,2,1,2,1,3,0.48493213710605004,1.1151306910613585
0,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,1,2,1,2,-0.27237175063262015,-0.39172302103166784
1,0,0,0,0.1956521739130435,1,1,1,1,1,2,2,2,2,2,0,3,-0.2944559466298597,0.19782023504694377
0,0,1,1,-0.34782608695652173,1,1,0,0,0,0,0,0,0,1,0,0,-0.942259029215551,-0.3322098935650245
0,1,0,1,0.3695652173913043,1,2,2,2,2,1,2,1,1,2,1,3,0.56130664826317,0.957674041975795
0,1,0,1,0.5434782608695652,0,0,1,2,2,2,2,2,2,2,1,1,-0.8382792730618818,-0.009738909679819665
1,1,0,1,0.41304347826086957,1,1,2,2,2,2,2,2,2,2,1,1,0.002760524499655039,0.6264781622276205
1,0,0,0,0.8478260869565217,1,2,1,1,1,1,1,1,1,0,1,1,0.3413848631239935,1.3970557123994192
1,0,0,1,0.5,1,2,2,2,1,1,2,1,2,2,0,1,0.44352426961122604,1.0585647692206683
1,0,0,1,0.9130434782608695,1,2,0,0,0,0,0,0,0,0,0,1,-0.8419599723947551,0.12803565827004867
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,0,3,-0.03404646882907742,-0.3879441781746292
1,0,0,1,0.7608695652173914,1,1,1,1,1,1,1,2,1,0,1,2,0.07085346215780988,0.9808723436850283
1,0,1,1,0.3695652173913043,1,1,1,2,2,2,2,2,2,2,0,1,-0.47020933977455714,0.22491410062810496
1,0,1,1,-0.391304347826087,1,2,2,2,2,2,1,1,2,2,0,3,0.3616287094547965,-0.11969010570546908
0,0,1,1,0.5217391304347826,1,1,1,2,2,1,2,2,1,1,1,3,-0.17299286864504254,0.5718673173863247
1,0,1,1,-0.5869565217391305,1,1,0,0,0,0,0,0,0,2,1,2,-0.9284564067172764,-0.3965231727689872
0,1,0,1,0.6086956521739131,1,2,2,2,2,1,2,1,1,2,0,3,0.5539452495974234,1.2687647269093003
1,0,1,1,0.30434782608695654,1,1,1,2,1,2,1,2,2,1,0,3,-0.2769726247987117,0.3052619292524748
0,0,1,1,0.32608695652173914,1,1,0,0,0,0,0,0,0,0,0,2,-0.9284564067172764,-0.1613303277671999
1,0,0,1,0.9130434782608695,0,0,1,1,1,1,1,1,1,1,0,1,-0.0680929376581551,0.9603294450645247
0,0,1,0,0.021739130434782608,0,0,1,2,2,2,2,1,1,2,1,3,-0.478490913273522,-0.026357064174673008
0,0,0,1,-0.1956521739130435,1,1,0,0,0,0,0,0,0,1,0,2,-0.9174143087186566,-0.2861488630643643
0,0,0,0,-0.2391304347826087,1,1,0,0,0,0,0,0,0,1,0,1,-0.9284564067172764,-0.30704192472953545
0,1,0,1,0.10869565217391304,1,1,2,2,2,2,2,2,2,2,0,0,0.019323671497584488,0.30033046637340505
1,0,1,1,0.5,0,0,1,1,1,1,2,1,1,0,1,1,-0.2162410858063032,0.47868017712414007
1,1,1,1,0.8043478260869565,1,2,2,2,1,1,2,1,1,1,0,1,0.6919714745801702,1.704265423587858
0,1,0,1,0.0,1,2,2,2,2,1,2,1,1,2,1,3,0.5152979066022545,0.46864216984366674
1,0,0,0,0.2608695652173913,1,2,1,1,1,1,1,2,1,2,0,0,0.17299286864504268,0.5626171769563535
0,0,0,0,0.8695652173913043,1,1,1,1,1,1,1,1,2,0,1,1,0.0966183574879227,1.1642994185834443
0,1,0,1,0.06521739130434782,1,2,2,2,2,2,2,2,1,2,0,3,0.27237175063262015,0.3685393094492956
0,0,1,1,-0.43478260869565216,1,1,2,2,2,2,2,2,2,2,0,2,-0.008281573498964856,-0.21611625413082963
0,0,1,1,-0.5869565217391305,0,0,1,2,2,2,1,2,2,2,0,1,-0.7481021394064872,-0.3859161505409289
0,0,1,1,0.17391304347826086,1,1,0,0,0,0,0,0,0,1,0,0,-0.9266160570508397,-0.17869257873197206
1,0,1,1,0.21739130434782608,1,1,1,1,2,2,2,2,2,1,1,3,-0.4168391994478951,0.1424798838625902
0,0,1,1,-0.45652173913043476,1,2,2,2,2,2,2,2,1,2,1,3,0.29537612146307796,-0.21840690404803068
0,0,0,0,-0.5217391304347826,1,1,0,0,0,0,0,0,0,1,0,3,-0.9192546583850932,-0.37895666002815886
1,0,1,1,-0.06521739130434782,0,0,1,2,2,1,2,1,1,2,1,0,-0.3708304577869795,-0.035198681052531745
0,0,0,0,0.7391304347826086,1,1,2,2,1,1,2,2,2,2,1,0,0.180354267310789,1.020790930777143
1,1,0,1,0.6304347826086957,1,2,2,2,2,2,1,1,1,2,1,1,0.5502645502645503,1.2698298061701645
1,0,1,1,0.9347826086956522,1,1,0,0,0,0,0,0,0,0,1,1,-0.9082125603864735,0.006208098979420652
1,1,1,1,0.7608695652173914,1,1,1,1,1,2,1,1,2,0,1,0,-0.005521048999309817,0.8995907469415446
1,1,0,1,0.45652173913043476,1,2,0,0,0,0,0,0,0,1,0,3,-0.8336783988957902,-0.0267947679805076
1,0,1,1,-0.45652173913043476,1,1,1,1,1,2,1,2,2,1,0,1,-0.22636300897170458,-0.2710480817630709
1,0,1,0,-0.6086956521739131,1,1,2,2,2,2,2,2,1,2,0,3,0.14998849781458487,-0.38502615280239855
1,0,1,1,-0.5,1,1,2,2,2,2,2,2,2,2,0,0,0.0009201748332182592,-0.2813487113270449
1,0,0,0,0.782608695652174,1,2,1,1,1,2,1,1,1,0,1,1,0.22084195997239475,1.1138029895169939
1,0,0,0,-0.34782608695652173,1,1,1,1,2,2,1,2,2,1,0,1,-0.3008971704623879,-0.20340825363476533
0,0,0,1,0.391304347826087,1,2,2,2,1,1,1,1,1,2,1,3,0.7186565447435013,1.0873802697714456
0,0,1,1,-0.5434782608695652,1,1,1,2,2,2,2,2,1,2,0,3,-0.298136645962733,-0.3509873868353285
1,0,1,1,0.4782608695652174,1,2,0,0,0,0,0,0,0,0,0,1,-0.8382792730618818,-0.03213475441168961
0,0,0,0,0.10869565217391304,0,0,1,2,2,1,1,1,2,2,1,3,-0.4720496894409938,0.012977917842995616
1,1,0,1,0.17391304347826086,1,1,2,2,2,1,1,1,2,2,0,3,0.3588681849551415,0.5759087825268641
1,0,0,1,-0.45652173913043476,1,2,2,2,2,2,1,2,1,2,1,3,0.36346905912123306,-0.19094828529534064
1,0,0,0,0.21739130434782608,1,2,2,2,2,2,1,1,1,2,1,0,0.5419829767655855,0.6913604563791682
1,0,1,1,-0.5869565217391305,1,2,1,2,1,2,2,2,2,2,0,2,-0.3008971704623879,-0.37831469444626814
1,0,0,1,-0.5869565217391305,1,1,0,0,0,0,0,0,0,2,0,2,-0.9229353577179664,-0.3957644861722073
0,0,0,1,0.30434782608695654,1,2,1,1,1,2,1,2,2,2,0,1,-0.07821486082355648,0.44039568424047437
0,0,1,0,-0.6086956521739131,1,2,2,2,2,1,2,1,1,2,1,3,0.5383022774327122,-0.37886911926699196
0,0,1,0,0.34782608695652173,1,2,2,2,2,1,2,1,1,0,0,1,0.5373821025994939,0.9443386660247011
0,1,0,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,0,2,0.006441223832528076,-0.3873022125927385
0,0,1,1,-0.6086956521739131,1,2,1,2,2,2,2,2,2,2,0,2,-0.36346905912123306,-0.393167443590922
0,0,0,0,0.021739130434782608,1,2,2,2,2,2,2,1,2,2,0,3,0.2751322751322752,0.32443335594802986
0,1,1,1,0.8913043478260869,0,0,1,2,1,1,2,1,2,1,1,0,-0.48677248677248686,0.47083068887283974
0,0,1,1,0.7608695652173914,1,2,2,2,2,1,1,1,1,1,1,0,0.6284794110881069,1.6024846986044543
1,0,0,0,-0.2391304347826087,1,2,0,0,0,0,0,0,0,0,0,2,-0.8355187485622269,-0.28295362528177176
0,0,0,0,0.17391304347826086,1,1,0,0,0,0,0,0,0,0,0,1,-0.9330572808833679,-0.19609860007732766
1,0,0,1,0.9347826086956522,0,0,1,1,1,1,1,1,1,0,0,1,-0.09201748332183116,1.0276045200213013
1,0,0,0,0.34782608695652173,0,0,1,1,2,2,2,1,1,2,1,1,-0.36070853462157815,0.27304692914304884
1,0,0,0,0.5869565217391305,1,2,1,1,1,1,1,1,2,0,0,0,0.19783758914193697,0.9402680206304391
1,1,0,1,0.043478260869565216,1,2,2,2,2,2,2,2,1,2,1,3,0.2640901771336553,0.3604563791682169
0,0,0,0,0.717391304347826,1,1,0,0,0,0,0,0,0,1,0,1,-0.9302967563837129,-0.04474062401972586
0,1,0,1,0.8695652173913043,0,0,1,2,2,1,2,2,2,1,1,0,-0.7490223142397057,0.21481773284018707
1,0,1,0,-0.5434782608695652,1,1,0,0,0,0,0,0,0,1,1,2,-0.9220151828847482,-0.3832461573253379
0,0,1,0,0.8043478260869565,1,1,0,0,0,0,0,0,0,0,0,0,-0.9302967563837129,-0.03764982236520549
1,0,0,0,0.8913043478260869,1,2,1,1,1,2,2,1,2,0,1,0,-0.023924545663676047,1.0137876698837895
1,1,0,1,0.9347826086956522,1,2,2,2,1,1,2,1,1,1,1,0,0.6487232574189096,1.8184331662763806
0,0,1,1,0.5869565217391305,1,1,1,1,2,1,2,2,2,1,0,2,-0.32758224062571883,0.47317969929748527
1,0,1,1,-0.3695652173913043,1,1,2,2,2,1,2,1,1,1,0,2,0.46008741660915575,-0.0825728229706957
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,0,2,0.004600874166091558,-0.38733139284646073
1,0,1,1,0.2608695652173913,1,2,2,1,1,1,1,1,1,2,1,1,0.8097538532321141,0.9131449747955557
0,0,1,0,-0.6086956521739131,1,1,1,2,2,2,1,2,1,2,1,2,-0.20151828847481026,-0.39059958126335903
1,0,1,1,-0.34782608695652173,1,1,0,0,0,0,0,0,0,1,0,3,-0.9358178053830228,-0.336543161242787
0,0,0,0,-0.06521739130434782,1,2,2,2,2,2,2,1,2,2,1,3,0.24384633080285256,0.196229911219078
1,0,1,0,-0.2826086956521739,1,2,2,2,2,2,1,2,2,1,1,0,0.16563146997929606,-0.03907965479759845
0,0,1,1,-0.5652173913043478,1,1,1,2,2,2,2,2,1,2,0,2,-0.2916954221302048,-0.3527965625661115
0,0,1,1,0.6304347826086957,1,1,1,2,1,1,1,1,2,0,0,1,-0.007361398665746597,0.7735174607343209
1,1,0,1,0.9347826086956522,1,2,1,1,1,1,1,1,1,0,0,0,0.3423050379572118,1.445670015100781
0,0,1,0,0.5869565217391305,1,1,0,0,0,0,0,0,0,1,1,2,-0.9072923855532551,-0.04653520962364765
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,3,-0.01564297216471119,-0.3876523756374061
1,0,0,1,0.08695652173913043,1,1,1,2,1,2,1,2,2,1,1,0,-0.3082585691281344,0.13398843002939909
0,1,0,1,-0.34782608695652173,1,2,2,1,1,2,2,2,1,2,0,0,0.4288014722797331,-0.040013422916712255
